state,ida,total_works,total_sanction_amount,mean_work_amount,mean_risk_score,critical_high_count,critical_pct,state_avg_risk,risk_variance_vs_state,geographic_risk_score,geographic_reason
Manipur,THOUBAL(Deputy Commissioner Thoubal MPLADS_ida),2,7900000.0,3950000.0,26.049999999999997,0,0.0,21.666666666666668,4.383333333333329,20.0,District and IDA parameters match regional baseline standards.
Manipur,UKHRUL(Deputy Commissioner Ukhrul_ida),1,11000000.0,11000000.0,38.7,0,0.0,21.666666666666668,17.033333333333335,55.0,IDA average risk (38.7) is significantly higher than state baseline (21.7).
Meghalaya,EAST GARO HILLS(DEPUTY COMMISSIONER EAST GARO HILLS WILLIAMNAGAR_IDA),10,4400000.0,440000.0,34.18,0,0.0,48.277674418604654,-14.097674418604655,20.0,District and IDA parameters match regional baseline standards.
Meghalaya,EAST JAINTIA HILLS(DEPUTY COMMISSIONER EAST JAINTIA HILLS KHLIEHRIAT_IDA),13,4900000.0,376923.07692307694,44.19230769230769,1,7.6923076923076925,48.277674418604654,-4.085366726296961,20.0,District and IDA parameters match regional baseline standards.
Meghalaya,"EAST KHASI HILLS(Deputy Commissioner, East Khasi Hills District)",29,14250000.0,491379.3103448276,44.42068965517242,3,10.344827586206897,48.277674418604654,-3.856984763432237,35.0,District and IDA parameters match regional baseline standards.
Meghalaya,EASTERN WEST KHASI HILLS(DEPUTY COMMISSIONER EASTERN WEST KHASI HILLS MAIRANG_IDA),8,2850000.0,356250.0,46.95,1,12.5,48.277674418604654,-1.3276744186046514,35.0,District and IDA parameters match regional baseline standards.
Meghalaya,NORTH GARO HILLS(DEPUTY COMMISSIONER NORTH GARO HILLS RESUBELPARA_IDA),21,6550000.0,311904.7619047619,37.69047619047619,5,23.809523809523807,48.277674418604654,-10.587198228128464,35.0,High concentration of flagged projects (23.8% critical/high risk).
Meghalaya,RI BHOI(DEPUTY COMMISSIONER RIBHOI NONGPOH_IDA),32,10950000.0,342187.5,46.653125,1,3.125,48.277674418604654,-1.6245494186046514,20.0,District and IDA parameters match regional baseline standards.
Meghalaya,SOUTH GARO HILLS(DEPUTY COMMISSIONER BAGHMARA_IDA),9,2500000.0,277777.77777777775,68.75555555555555,5,55.55555555555556,48.277674418604654,20.47788113695089,85.0,IDA average risk (68.8) is significantly higher than state baseline (48.3). | High concentration of flagged projects (55.6% critical/high risk).
Meghalaya,SOUTH WEST GARO HILLS(DEPUTY COMMISSIONER SOUTH WEST GARO HILLS AMPATI_IDA),14,3500000.0,250000.0,64.80714285714285,10,71.42857142857143,48.277674418604654,16.529468438538196,85.0,IDA average risk (64.8) is significantly higher than state baseline (48.3). | High concentration of flagged projects (71.4% critical/high risk).
Meghalaya,SOUTH WEST KHASI HILLS(DEPUTY COMMISSIONER SOUTH WEST KHASI HILLS MAWKRYWAT_IDA),8,1900000.0,237500.0,18.525,0,0.0,48.277674418604654,-29.752674418604656,20.0,District and IDA parameters match regional baseline standards.
Meghalaya,WEST GARO HILLS(DEPUTY COMMISSIONER WEST GARO HILLS_IDA),48,31000000.0,645833.3333333334,59.462500000000006,34,70.83333333333334,48.277674418604654,11.184825581395351,70.0,IDA average risk (59.5) is significantly higher than state baseline (48.3). | High concentration of flagged projects (70.8% critical/high risk).
Meghalaya,WEST JAINTIA HILLS(DEPUTY COMMISSIONER WEST JAINTIA HILLS JOWAI_IDA),13,5600000.0,430769.23076923075,48.26153846153846,2,15.384615384615385,48.277674418604654,-0.016135957066197193,35.0,District and IDA parameters match regional baseline standards.
Meghalaya,WEST KHASI HILLS(DEPUTY COMMISSIONER WEST KHASI HILLS NONGSTOIN_IDA),10,3700000.0,370000.0,35.93,0,0.0,48.277674418604654,-12.347674418604655,20.0,District and IDA parameters match regional baseline standards.
Mizoram,AIZAWL(DEPUTY COMMISSIONER AIZAWL_IDA),22,10307115.0,468505.2272727273,34.16818181818182,0,0.0,31.986666666666665,2.181515151515157,20.0,District and IDA parameters match regional baseline standards.
Mizoram,"CHAMPHAI(DEPUTY COMMISIONER, CHAMPHAI)",8,3200000.0,400000.0,18.8,0,0.0,31.986666666666665,-13.186666666666664,20.0,District and IDA parameters match regional baseline standards.
Mizoram,KOLASIB(Deputy Commissioner Kolasib),13,9500000.0,730769.2307692308,28.246153846153845,0,0.0,31.986666666666665,-3.7405128205128193,20.0,District and IDA parameters match regional baseline standards.
Mizoram,"LUNGLEI(Deputy Commissioner, Lunglei)",9,2500000.0,277777.77777777775,42.7,0,0.0,31.986666666666665,10.713333333333338,40.0,IDA average risk (42.7) is significantly higher than state baseline (32.0).
Mizoram,MAMIT(DEPUTY COMMISSIONER MAMIT),34,17440000.0,512941.17647058825,30.68823529411765,2,5.88235294117647,31.986666666666665,-1.2984313725490146,20.0,District and IDA parameters match regional baseline standards.
Mizoram,"Siaha(Deputy Commissioner, Siaha)",19,6000000.0,315789.4736842105,34.82105263157895,0,0.0,31.986666666666665,2.8343859649122862,20.0,District and IDA parameters match regional baseline standards.
Nagaland,Chumoukedima(Deputy Commissioner Chumoukedima_IDA),6,6600000.0,1100000.0,45.1,1,16.666666666666664,43.14358974358974,1.9564102564102583,35.0,District and IDA parameters match regional baseline standards.
Nagaland,DIMAPUR(DEPUTY COMMISSIONER DIMAPUR_IDA),4,10700000.0,2675000.0,33.85,0,0.0,43.14358974358974,-9.293589743589742,20.0,District and IDA parameters match regional baseline standards.
Nagaland,KOHIMA(DEPUTY COMMISIONER_7),6,22800000.0,3800000.0,44.13333333333333,0,0.0,43.14358974358974,0.9897435897435898,20.0,District and IDA parameters match regional baseline standards.
Nagaland,MOKOKCHUNG(Deputy Commissioner Mokokchung_IDA),19,56062380.0,2950651.5789473685,43.53684210526316,0,0.0,43.14358974358974,0.3932523616734187,20.0,District and IDA parameters match regional baseline standards.
Nagaland,MON(Deputy Commissioner Mon_IDA),1,1087620.0,1087620.0,13.0,0,0.0,43.14358974358974,-30.143589743589743,20.0,District and IDA parameters match regional baseline standards.
Nagaland,PEREN(Deputy Commissioner Peren_IDA),2,250000.0,125000.0,69.55,0,0.0,43.14358974358974,26.406410256410254,55.0,IDA average risk (69.5) is significantly higher than state baseline (43.1).
Nagaland,PHEK(Deputy Commissioner Phek_IDA),1,500000.0,500000.0,32.5,0,0.0,43.14358974358974,-10.643589743589743,20.0,District and IDA parameters match regional baseline standards.
Odisha,BHADRAK(DISTRICT COLLECTOR BHADRAK_IDA),28,13100000.0,467857.14285714284,43.292857142857144,2,7.142857142857142,40.69434542102028,2.5985117218368643,20.0,District and IDA parameters match regional baseline standards.
Odisha,BOUDH(District Collector Boudh_IDA),2,500000.0,250000.0,56.05,0,0.0,40.69434542102028,15.355654578979717,55.0,IDA average risk (56.0) is significantly higher than state baseline (40.7).
Odisha,Baleshwar(DISTRICT COLLECTOR BALESHWAR_IDA),24,8150000.0,339583.3333333333,41.800000000000004,1,4.166666666666666,40.69434542102028,1.105654578979724,20.0,District and IDA parameters match regional baseline standards.
Odisha,GANJAM(DISTRICT COLLECTOR GANJAM_IDA),69,23600000.0,342028.9855072464,40.77101449275362,13,18.84057971014493,40.69434542102028,0.07666907173334181,35.0,District and IDA parameters match regional baseline standards.
Odisha,JAGATSINGHAPUR(DISTRICT COLLECTOR JAGATSINGHPUR_IDA),10,3450000.0,345000.0,58.46,3,30.0,40.69434542102028,17.76565457897972,85.0,IDA average risk (58.5) is significantly higher than state baseline (40.7). | High concentration of flagged projects (30.0% critical/high risk).
Odisha,Jajpur(DISTRICT COLLECTOR JAJPUR_IDA),7,1650000.0,235714.2857142857,31.057142857142857,0,0.0,40.69434542102028,-9.637202563877423,20.0,District and IDA parameters match regional baseline standards.
Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),95,31498000.0,331557.8947368421,26.67684210526316,11,11.578947368421053,40.69434542102028,-14.017503315757121,45.0,District and IDA parameters match regional baseline standards.
Odisha,KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA),169,50600000.0,299408.2840236686,37.31656804733728,19,11.242603550295858,40.69434542102028,-3.377777373683003,45.0,Unusually high project concentration (169 works sanctioned).
Odisha,KORAPUT(District Collector Koraput_IDA),24,9197405.0,383225.2083333333,42.99583333333334,2,8.333333333333332,40.69434542102028,2.301487912313057,20.0,District and IDA parameters match regional baseline standards.
Odisha,Kandhamala(DISTRICT COLLECTOR KANDHAMAL_IDA),42,18825359.0,448222.8333333333,25.945238095238096,0,0.0,40.69434542102028,-14.749107325782184,20.0,District and IDA parameters match regional baseline standards.
Odisha,Kataka(DISTRICT COLLECTOR CUTTACK_IDA),60,17648000.0,294133.3333333333,25.759999999999998,3,5.0,40.69434542102028,-14.934345421020282,20.0,District and IDA parameters match regional baseline standards.
Odisha,Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA),15,12800000.0,853333.3333333334,55.53333333333333,7,46.666666666666664,40.69434542102028,14.838987912313051,70.0,IDA average risk (55.5) is significantly higher than state baseline (40.7). | High concentration of flagged projects (46.7% critical/high risk).
Odisha,Kendujhar(DISTRICT COLLECTOR KEONJHAR_IDA),81,25290000.0,312222.22222222225,48.35061728395062,11,13.580246913580247,40.69434542102028,7.656271862930339,65.0,District and IDA parameters match regional baseline standards.
Odisha,MALKANGIRI(District Collector Malkangiri_IDA),7,4000000.0,571428.5714285715,49.042857142857144,0,0.0,40.69434542102028,8.348511721836864,40.0,District and IDA parameters match regional baseline standards.
Odisha,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),62,31600000.0,509677.4193548387,42.78064516129032,1,1.6129032258064515,40.69434542102028,2.086299740270043,20.0,District and IDA parameters match regional baseline standards.
Odisha,NABARANGPUR(DISTRICT COLLECTOR NABARANGPUR_IDA),59,21149652.0,358468.6779661017,27.210169491525424,1,1.694915254237288,40.69434542102028,-13.484175929494857,20.0,District and IDA parameters match regional baseline standards.
Odisha,NUAPADA(DISTRICT COLLECTOR  NUAPADA_IDA),28,6414000.0,229071.42857142858,37.082142857142856,0,0.0,40.69434542102028,-3.6122025638774247,20.0,District and IDA parameters match regional baseline standards.
Odisha,Nayagada(DISTRICT COLLECTOR  NAYAGARH_IDA),335,32715000.0,97656.71641791044,48.075522388059696,105,31.343283582089555,40.69434542102028,7.381176967039416,85.0,High concentration of flagged projects (31.3% critical/high risk). | Unusually high project concentration (335 works sanctioned).
Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),357,34818113.0,97529.72829131653,44.91904761904762,124,34.73389355742297,40.69434542102028,4.224702198027337,65.0,High concentration of flagged projects (34.7% critical/high risk). | Unusually high project concentration (357 works sanctioned).
Odisha,RAYAGADA(DISTRICT COLLECTOR RAYAGADA_IDA),37,12462424.0,336822.2702702703,36.67027027027027,11,29.72972972972973,40.69434542102028,-4.024075150750008,50.0,High concentration of flagged projects (29.7% critical/high risk).
Odisha,SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA),1,1500000.0,1500000.0,36.1,0,0.0,40.69434542102028,-4.594345421020279,20.0,District and IDA parameters match regional baseline standards.
